job_name,job_area,job_salary,com_name,com_type,com_size,finance_stage,work_year,education,job_benefits
技术支持,石家庄·石家庄·天山海世界,6-11K,星锐胜达,计算机软件,20-99人,未融资,1-3年,本科,员工旅游、 通讯补贴、 带薪年假、 节日福利、 五险一金、 加班补助、 年终奖
电学专利代理人/电学专利工程师,石家庄·石家庄·天山海世界,8-13K,国维致远,专利/商标/知识产权,100-499人,未融资,1-3年,本科,定期体检、 带薪年假、 员工旅游、 节日福利、 五险、 双休
电力工程师,石家庄·石家庄·跃进,10-11K,法悦科技,其他专业服务,0-20人,未融资,10年以上,本科,节日福利、 年终奖、 带薪年假、 五险一金、 通讯补贴、 定期体检
环保技术咨询服务人员,石家庄·石家庄·开发区,4-8K,河北中泰晨创环保科技,环保,0-20人,,1-3年,本科,
php,石家庄·石家庄·谈固,6-9K,中正法律咨询,咨询,20-99人,未融资,3-5年,大专,五险一金、 通讯补贴、 带薪年假、 餐补、 员工旅游、 加班补助、 节日福利、 全勤奖、 交通补助
java开发工程师,石家庄·石家庄·新石北路,6-11K,网星软件,计算机软件,100-499人,未融资,1-3年,大专,带薪年假、 节日福利、 团建聚餐、 缴纳五险、 定期体检、 员工旅游、 生日福利
项目经理,石家庄·石家庄·石家庄北站,4-9K,速保全,移动互联网,20-99人,不需要融资,1-3年,本科,带薪年假、 全勤奖、 节日福利、 五险一金、 员工旅游、 年终奖、 零食下午茶
居家办公-Java后端开发工程师,石家庄·石家庄·黄河大道,7-9K,广州中哲软件科技...,计算机软件,0-20人,,1-3年,本科,
运维工程师,石家庄·石家庄·维明,4-6K,鸿图伟创软件,计算机软件,20-99人,未融资,经验不限,大专,通讯补贴、 交通补助、 五险一金、 节日福利
实施（项目经理方向）,石家庄·石家庄·,15-25K,某知名计算机软件公司,计算机软件,1000-9999人,不需要融资,1-3年,本科,定期体检、 五险一金、 年终奖、 员工旅游、 带薪年假
移动端开发工程师,石家庄·石家庄·乐汇城,5-10K,科创明达,企业服务,100-499人,未融资,1-3年,大专,定期体检、 加班补助、 年终奖、 员工旅游、 节日福利
Java研发工程师,石家庄·石家庄·开发区,5-10K·13薪,欣诚信息,计算机服务,100-499人,,经验不限,大专,
实施运维工程师,石家庄·石家庄·怀特,6-11K,宏天信业,计算机软件,100-499人,,1-3年,本科,五险一金、 定期体检、 带薪年假、 节日福利
web前端开发,石家庄·石家庄·石家庄北站,6-7K,海迈德,咨询,20-99人,未融资,3-5年,本科,带薪年假、 五险一金
软件测试工程师,石家庄·石家庄·万达广场,3-8K,坤洲科技,互联网,100-499人,未融资,经验不限,大专,带薪年假、 交通补助、 餐补、 五险一金
软件工程师,石家庄·石家庄·乐汇城,8-13K,河北装发信息,计算机软件,0-20人,,3-5年,本科,
数通网络工程师,石家庄·石家庄·中山东路,5-10K,河北华博电子,计算机硬件,20-99人,未融资,3-5年,大专,团建聚餐、 底薪加提成、 工龄奖、 入职五险、 通讯补贴、 年终奖、 餐补
Java开发工程师,石家庄·石家庄·南三条乐汇城,8-12K,去买油,计算机软件,20-99人,不需要融资,5-10年,大专,五险一金、 加班补助、 全勤奖、 餐补
政府项目撰写专员+五险双休,石家庄·石家庄·育才,8-9K,河北速来,其他服务业,0-20人,未融资,1-3年,大专,社保五险、 工龄奖、 底薪加提成、 年终奖
数据库工程师,石家庄·石家庄·谈固,4-6K,科鼎云联,电力/热力/燃气/水利,20-99人,未融资,经验不限,大专,餐补、 五险一金、 股票期权、 交通补助、 年终奖、 节日福利、 带薪年假
Java,石家庄·石家庄·开发区,9-14K,润米智能,计算机软件,20-99人,未融资,3-5年,本科,保底工资、 餐补、 股票期权、 年终奖、 员工旅游、 节日福利、 五险一金、 定期体检、 团建聚餐、 生日福利、 宿舍有空调、 有无线网、 交通补助、 包住、 带薪年假、 绩效奖金、 零食下午茶、 通讯补贴、 加班补助、 补充医疗保险
售前技术支持工程师,石家庄·石家庄·体育北大街,6-10K·13薪,TCL集团,新零售,10000人以上,已上市,1-3年,大专,年终奖、 定期体检、 五险一金、 带薪年假、 通讯补贴、 餐补、 交通补助
安卓系统工程师,石家庄·石家庄·,8-13K,玖控科技,智能硬件,0-20人,未融资,3-5年,本科,员工旅游、 股票期权、 五险一金、 餐补、 包吃、 住房补贴、 年终奖
高级Java开发工程师（石家庄现场）,石家庄·石家庄·省人民医院,12-24K·14薪,泰治科技,计算机软件,100-499人,B轮,5-10年,本科,员工食堂、 员工旅游、 年终奖、 定期体检、 节日福利、 五险一金
后端开发工程师,石家庄·石家庄·新火车站,5-10K,简道科技,计算机软件,20-99人,未融资,3-5年,本科,
技术员,石家庄·石家庄·时光街,7-10K,增晟,工程施工,20-99人,,5-10年,本科,
运维工程师,石家庄·石家庄·勒泰中心,4-8K,丰翼教育,培训机构,100-499人,不需要融资,1-3年,大专,五险一金、 加班补助、 全勤奖、 零食下午茶、 带薪年假、 年终奖、 员工旅游、 通讯补贴、 节日福利
java开发工程师,石家庄·石家庄·万达广场,4-7K·13薪,帝易企划,互联网,20-99人,未融资,1-3年,大专,节日福利、 带薪年假、 法定正常、 双休
水泵售前技术支持,石家庄·石家庄·联盟,8-12K,石家庄众嘉泵业,机械设备/机电/重工,20-99人,,5-10年,大专,年终奖
华为数通IMC工程师（双休，五险，高薪）,石家庄·石家庄·南三条乐汇城,10-15K,华信东方,通信/网络设备,100-499人,不需要融资,1-3年,本科,五险一金、 员工旅游、 定期体检、 带薪年假、 补充医疗保险、 餐补、 交通补助、 通讯补贴、 节日福利、 住房补贴
labview工程师,石家庄·石家庄·开发区,4-6K,德堃科技,电力/热力/燃气/水利,20-99人,不需要融资,1-3年,本科,五险一金、 全勤奖、 餐补、 零食下午茶
实施服务顾问,石家庄·石家庄·平安南大街,4-7K,亿企赢河北,财务/审计/税务,1000-9999人,不需要融资,经验不限,大专,补充医疗保险、 节日福利、 零食下午茶、 全勤奖
嵌入式软件工程师,石家庄·石家庄·,10-15K,耐力股份有限公司,机械设备/机电/重工,500-999人,未融资,经验不限,本科,免费班车、 节日福利、 加班补助
数据分析助理,石家庄·石家庄·跃进,4-9K,石家庄追慕商贸,办公用品及设备,100-499人,,经验不限,大专,
Java培训讲师,石家庄·石家庄·红旗,6-8K,赢拓电商,移动互联网,20-99人,未融资,经验不限,本科,通讯补贴、 法定节假日三薪、 生日礼物、 底薪加提成、 生日福利、 年终奖、 全勤奖、 绩效奖金、 五险一金、 工龄奖、 新婚礼物、 节日福利、 定期体检
系统集成项目经理,石家庄·石家庄·万象天成,6-9K,河北融泰电子,通信/网络设备,0-20人,,1年以内,本科,
Java,石家庄·石家庄·长江大道,7-12K·13薪,河北来宝,信息安全,20-99人,,1-3年,本科,
前端开发工程师,石家庄·石家庄·石家庄北站,5-8K·13薪,众汉,计算机软件,20-99人,,1-3年,大专,
自动化工程师,石家庄·石家庄·联盟,11-20K,永电智能,电子/半导体/集成电路,0-20人,,经验不限,大专,
网络工程师,石家庄·石家庄·南三条乐汇城,4-7K,河北鼎臻信息科技,计算机服务,20-99人,,1-3年,大专,加班补助、 团建聚餐、 五险一金、 年终奖、 节假日加班费、 法定节假日三薪、 保底工资、 节日福利
运维工程师,石家庄·石家庄·体育北大街,5-10K,河北明源云,计算机软件,100-499人,已上市,1-3年,本科,定期体检、 节日福利、 年终奖、 带薪年假、 交通补助、 五险一金、 员工旅游
前端开发工程师,石家庄·石家庄·天山海世界,8-12K·13薪,简正谦诚,计算机软件,0-20人,未融资,3-5年,本科,定期体检、 年终奖、 带薪年假、 双休、 薪资及时发放、 弹性工作、 节日福利
太阳能发电系统工程师,石家庄·石家庄·新石,7-11K,IA 36,广播/影视,20-99人,,5-10年,本科,
PHP,石家庄·石家庄·太和电子城,7-10K,碎片时空,计算机软件,20-99人,,3-5年,大专,带薪年假、 全勤奖、 五险、 节日福利、 零食下午茶
外检工程师,石家庄·石家庄·,5-8K,河北业巨计量检测,检测/认证,20-99人,未融资,经验不限,大专,工龄奖、 加班补助、 节日福利、 员工旅游、 底薪加提成、 保底工资、 绩效奖金、 年终奖
java开发高级工程师,石家庄·石家庄·,15-20K,仓禀科技,互联网,20-99人,B轮,3-5年,本科,五险一金、 定期体检
高级单片机开发工程师,石家庄·石家庄·联盟,6-11K,军融,电子/半导体/集成电路,20-99人,,1-3年,本科,零食下午茶、 年终奖、 全勤奖、 节日福利、 定期体检、 加班补助、 带薪年假
医疗软件实施工程师,石家庄·石家庄·天山海世界,5-8K,北京中创佳和,计算机软件,20-99人,未融资,经验不限,大专,
售前工程师,石家庄·石家庄·育才,5-7K,河北汇友,计算机硬件,20-99人,未融资,经验不限,大专,五险一金、 员工旅游、 通讯补贴、 交通补助、 节日福利
医美技术总监,石家庄·石家庄·桃园,10-15K,众美生物科技,日化,20-99人,不需要融资,3-5年,大专,通讯补贴、 免费工装、 年终奖、 全勤奖、 包住、 宿舍有空调、 保底工资、 底薪加提成、 员工旅游、 交通补助、 餐补、 绩效奖金、 团建聚餐、 工龄奖
双休嵌入式下位机硬件工程师,石家庄·石家庄·新石北路,12-17K,乐益迪医疗器械,医疗设备/器械,20-99人,不需要融资,5-10年,大专,餐补、 通讯补贴、 补充医疗保险、 节日福利、 带薪年假、 五险一金
嵌入式软件测试工程师,石家庄·石家庄·西三庄,8-12K,天津优控,汽车零部件,100-499人,A轮,1-3年,本科,五险一金、 节日福利、 年终奖、 餐补、 员工旅游、 全勤奖
科技项目管理专员,石家庄·石家庄·长安公园,4-9K,职拼,其他行业,100-499人,未融资,1-3年,大专,绩效奖金、 带薪年假、 生日福利、 零食下午茶、 加班补助、 全勤奖、 底薪加提成、 节日福利、 团建聚餐、 保底工资
无人机飞手,石家庄·石家庄·开发区,4-8K,河北亮图伟业,电力/热力/燃气/水利,20-99人,,1-3年,大专,
web前端,石家庄·石家庄·大马庄园,5-9K,码路科技,广告营销,0-20人,未融资,3-5年,大专,底薪加提成、 五险一金、 保底工资、 团建聚餐
电气工程师,石家庄·石家庄·怀特,8-11K,云智环能科技有限公司,互联网,20-99人,A轮,1-3年,中专/中技,免费班车、 全勤奖、 餐补、 五险一金、 带薪年假
电子信息工程师,石家庄·石家庄·谈固,4-9K,云山科技,电子/半导体/集成电路,20-99人,未融资,1-3年,本科,带薪年假、 加班补助、 工龄奖、 年终奖、 全勤奖
远程IT技术支持,石家庄·石家庄·新火车站,4-8K,河北蓬创网络科技...,计算机软件,0-20人,未融资,1-3年,大专,全勤奖、 定期体检、 员工旅游、 股票期权、 年终奖、 包吃
软件技术员、工程师,石家庄·石家庄·省二院,10-15K,军威电子,互联网,100-499人,不需要融资,3-5年,本科,员工旅游、 年终奖、 补充医疗保险、 带薪年假
运维工程师,石家庄·石家庄·天苑,4-8K,思筹智陆科技股份...,计算机软件,20-99人,未融资,1-3年,大专,团建聚餐、 带薪年假、 节假日加班费、 全勤奖、 工龄奖、 五险
售后技术主管（IVD行业）,石家庄·石家庄·,15-25K,某大型医疗设备公司,医疗设备/器械,100-499人,未融资,5-10年,本科,
实施顾问-初级,石家庄·石家庄·,5-7K,佳软兴业,计算机软件,100-499人,,经验不限,本科,节日福利、 定期体检、 员工旅游、 带薪年假、 五险一金
电气工程师,石家庄·石家庄·,8-9K,方大包装,印刷/包装/造纸,500-999人,已上市,5-10年,大专,员工旅游、 定期体检、 股票期权、 节日福利、 年终奖、 免费班车、 五险一金、 带薪年假、 包吃、 包住
高级安卓开发工程师,石家庄·石家庄·省人民医院,7-11K,博远君鹏,咨询,20-99人,不需要融资,1-3年,大专,团建聚餐、 年终奖、 实际基数五险
java开发工程师,石家庄·石家庄·新石,7-12K,剪映科技,互联网,0-20人,未融资,1-3年,大专,社保、 餐补、 带薪年假、 员工旅游、 股票期权、 零食下午茶、 年终奖
项目实施,石家庄·石家庄·,5-7K·13薪,正也科技,企业服务,100-499人,天使轮,1-3年,大专,股票期权、 带薪年假、 零食下午茶、 年终奖、 五险一金、 员工旅游、 定期体检、 全勤奖
电气工程师-环保,石家庄·石家庄·新火车站,6-10K·13薪,河北林格环保科技公司,检测/认证,20-99人,不需要融资,1-3年,大专,五险一金、 带薪年假、 定期体检、 出差补助、 全勤奖、 加班补助、 节日福利、 员工旅游、 项目奖金、 零食下午茶、 年终奖
项目经理,石家庄·石家庄·铜冶镇,10-15K,君乐宝乳业,食品/饮料/烟酒,10000人以上,未融资,5-10年,本科,包吃、 节日福利、 年终奖、 带薪年假、 免费班车、 五险一金、 定期体检、 餐补
技术支持工程师,石家庄·石家庄·谈固,4-8K,河北乐讯,计算机软件,20-99人,不需要融资,1-3年,中专/中技,五险一金、 年终奖、 交通补助、 定期体检、 全勤奖、 节日福利
大数据工程师JD,石家庄·石家庄·,18-35K,平普数政,计算机软件,100-499人,B轮,1-3年,本科,全勤奖、 年终奖、 五险一金、 股票期权、 节日福利、 零食下午茶
中高级业务需求管理,石家庄·石家庄·东风,18-25K,神州信息,计算机软件,10000人以上,已上市,3-5年,本科,交通补助、 带薪年假、 补充医疗保险、 五险一金、 定期体检、 餐补、 通讯补贴、 年终奖、 朝九晚六
Linux.C开发工程师,石家庄·石家庄·怀特,11-16K,云袭,互联网,100-499人,不需要融资,5-10年,大专,带薪年假、 零食下午茶、 节日福利、 年终奖、 股票期权、 五险一金
高级前端开发工程师,石家庄·石家庄·谈固,9-12K,中数智创,互联网,100-499人,未融资,3-5年,大专,有无线网、 工龄奖、 全勤奖、 带薪年假、 团建聚餐、 五险一金、 绩效奖金、 员工旅游、 节日福利、 自有提供午餐
